Ruinas,Up,Get,Tue Nov 12 01:30:46 2013
All,Up,Get8,Fri Nov 20 16:45:58 2015
All,Up,Get8,Sat Nov 21 04:48:07 2015
All,Up,Get8,Mon Nov 23 07:50:24 2015
All,Up,Get8,Tue Nov 24 12:44:14 2015
All,Up,Get8,Wed Nov 25 03:27:15 2015
All,Up,Get8,Wed Nov 25 07:44:28 2015
All,Up,Get8,Thu Nov 26 01:43:24 2015
All,Up,Get8,Thu Nov 26 01:49:52 2015
All,Up,Get8,Thu Nov 26 07:41:34 2015
All,Up,Get8,Thu Nov 26 07:41:55 2015
All,Up,Get8,Thu Nov 26 17:20:34 2015
All,Up,Get8,Fri Nov 27 07:45:25 2015
All,Up,Get8,Sat Nov 28 07:40:07 2015
All,Up,Get8,Sun Nov 29 07:32:48 2015
All,Up,Get8,Mon Nov 30 17:48:54 2015
All,Up,Get8,Tue Dec 01 10:56:03 2015
All,Up,Get8,Wed Dec 02 02:58:45 2015
All,Up,Get8,Wed Dec 02 07:41:00 2015
All,Up,Get8,Thu Dec 03 07:46:59 2015
All,Up,Get8,Mon Dec 07 13:25:34 2015
All,Up,Get8,Mon Dec 07 13:39:48 2015
All,Up,Get8,Tue Dec 08 19:49:28 2015
All,Up,Get8,Fri Dec 11 11:29:34 2015
All,Up,Get8,Fri Dec 11 19:48:04 2015
All,Up,Get8,Sat Dec 12 19:48:40 2015
All,Up,Get8,Sun Dec 13 19:52:58 2015
All,Up,Get8,Tue Dec 15 07:40:23 2015
All,Up,Get8,Wed Dec 16 07:40:15 2015
All,Up,Get8,Thu Dec 17 07:44:22 2015
All,Up,Get8,Fri Dec 18 05:11:40 2015
All,Up,Get8,Sun Dec 20 14:24:36 2015
All,Up,Get8,Mon Dec 21 07:46:24 2015
All,Up,Get8,Tue Dec 22 07:47:48 2015
All,Up,Get8,Wed Dec 23 15:45:35 2015
All,Up,Get8,Thu Dec 24 01:20:23 2015
All,Up,Get8,Fri Dec 25 01:51:42 2015
All,Up,Get8,Sat Dec 26 07:42:50 2015
All,Up,Get8,Sun Dec 27 01:40:32 2015
All,Up,Get8,Mon Dec 28 06:52:02 2015
All,Up,Get8,Mon Dec 28 07:44:00 2015
All,Up,Get8,Tue Dec 29 15:51:05 2015
All,Up,Get8,Wed Dec 30 02:16:47 2015
All,Up,Get8,Wed Dec 30 07:42:50 2015
All,Up,Get8,Wed Dec 30 21:16:02 2015
All,Up,Get8,Wed Dec 30 23:40:27 2015
All,Up,Get8,Thu Dec 31 07:47:46 2015
All,Up,Get8,Fri Jan 01 09:56:45 2016
All,Up,Get8,Mon Jan 04 13:18:51 2016
All,Up,Get8,Mon Jan 04 19:38:25 2016
All,Up,Get8,Tue Jan 05 19:37:24 2016
All,Up,Get8,Thu Jan 07 02:20:28 2016
All,Up,Get8,Thu Jan 07 09:42:40 2016
All,Up,Get8,Thu Jan 07 23:39:19 2016
All,Up,Get8,Fri Jan 08 19:42:07 2016
All,Up,Get8,Sat Jan 09 19:45:44 2016
All,Up,Get8,Tue Jan 12 07:44:29 2016
All,Up,Get8,Wed Jan 13 14:38:24 2016
All,Up,Get8,Wed Jan 13 19:45:50 2016
All,Up,Get8,Thu Jan 14 17:11:58 2016
All,Up,Get8,Sun Jan 17 18:04:57 2016
All,Up,Get8,Mon Jan 18 02:40:39 2016
All,Up,Get8,Mon Jan 18 07:47:05 2016
All,Up,Get8,Tue Jan 19 07:45:05 2016
All,Up,Get8,Fri Jan 22 02:22:52 2016
All,Up,Get8,Fri Jan 22 07:45:30 2016
All,Up,Get8,Sun Jan 24 07:47:32 2016
All,Up,Get8,Sun Jan 24 22:01:34 2016
All,Up,Get8,Mon Jan 25 17:43:23 2016
All,Up,Get8,Wed Jan 27 02:17:45 2016
All,Up,Get8,Thu Jan 28 07:43:43 2016
All,Up,Get8,Fri Jan 29 07:41:46 2016
All,Up,Get8,Mon Feb 01 19:35:59 2016
All,Up,Get8,Fri Feb 05 19:31:36 2016
All,Up,Get8,Sat Feb 06 19:30:15 2016
All,Up,Get8,Tue Feb 09 17:32:55 2016
All,Up,Get8,Wed Feb 10 02:06:23 2016
All,Up,Get8,Thu Feb 11 07:31:16 2016
All,Up,Get8,Fri Feb 12 12:12:48 2016
All,Up,Get8,Wed Feb 17 17:35:26 2016
All,Up,Get8,Thu Feb 18 05:17:24 2016
All,Up,Get8,Sat Feb 20 02:02:49 2016
All,Up,Get8,Sat Feb 20 07:34:01 2016
All,Up,Get8,Sun Feb 21 01:39:29 2016
All,Up,Get8,Mon Feb 22 13:03:45 2016
All,Up,Get8,Tue Feb 23 02:29:12 2016
All,Up,Get8,Tue Feb 23 08:34:03 2016
All,Up,Get8,Wed Feb 24 00:45:01 2016
All,Up,Get8,Wed Feb 24 07:35:50 2016
All,Up,Get8,Sat Feb 27 00:17:51 2016
All,Up,Get8,Mon Feb 29 19:36:07 2016
All,Up,Get8,Wed Mar 02 19:17:42 2016
All,Up,Get8,Thu Mar 03 02:19:19 2016
All,Up,Get8,Fri Mar 04 19:36:57 2016
All,Up,Get8,Sat Mar 05 19:37:36 2016
All,Up,Get8,Thu Mar 10 17:25:49 2016
All,Up,Get8,Sun Mar 13 15:42:22 2016
All,Up,Get8,Tue Mar 15 07:35:36 2016
All,Up,Get8,Wed Mar 16 17:48:07 2016
All,Up,Get8,Thu Mar 17 07:35:35 2016
All,Up,Get8,Thu Mar 17 17:17:10 2016
All,Up,Get8,Fri Mar 18 07:30:23 2016
All,Up,Get8,Sat Mar 19 07:32:36 2016
All,Up,Get8,Sun Mar 20 07:37:23 2016
All,Up,Get8,Wed Mar 23 07:27:36 2016
All,Up,Get8,Thu Mar 24 13:04:09 2016
All,Up,Get8,Tue Mar 29 18:37:45 2016
All,Up,Get8,Tue Mar 29 19:37:36 2016
All,Up,Get8,Fri Apr 01 15:55:01 2016
All,Up,Get8,Sat Apr 02 11:37:43 2016
All,Up,Get8,Sat Apr 02 19:44:47 2016
All,Up,Get8,Sun Apr 03 19:43:07 2016
All,Up,Get8,Thu Apr 07 19:35:06 2016
All,Up,Get8,Sat Apr 09 02:50:57 2016
All,Up,Get8,Mon Apr 11 07:38:54 2016
All,Up,Get8,Tue Apr 12 07:38:53 2016
All,Up,Get8,Thu Apr 14 16:35:44 2016
All,Up,Get8,Fri Apr 15 00:17:40 2016
All,Up,Get8,Fri Apr 15 07:41:09 2016
All,Up,Get8,Sat Apr 16 00:18:01 2016
All,Up,Get8,Sun Apr 17 07:42:30 2016
All,Up,Get8,Mon Apr 18 19:25:53 2016
All,Up,Get8,Tue Apr 19 17:46:27 2016
All,Up,Get8,Wed Apr 20 00:32:39 2016
All,Up,Get8,Wed Apr 20 07:41:46 2016
All,Up,Get8,Fri Apr 22 13:47:05 2016
All,Up,Get8,Sat Apr 23 00:01:22 2016
All,Up,Get8,Mon Apr 25 19:37:24 2016
All,Up,Get8,Tue Apr 26 19:33:52 2016
All,Up,Get8,Wed Apr 27 18:49:46 2016
All,Up,Get8,Thu Apr 28 01:49:22 2016
All,Up,Get8,Sat Apr 30 11:33:28 2016
All,Up,Get8,Sun May 01 10:15:20 2016
All,Up,Get8,Sun May 01 19:33:48 2016
All,Up,Get8,Sun May 01 19:40:12 2016
All,Up,Get8,Wed May 04 19:41:38 2016
All,Up,Get8,Thu May 05 10:00:12 2016
All,Up,Get8,Thu May 05 10:13:51 2016
All,Up,Get8,Thu May 05 19:37:38 2016
All,Up,Get8,Mon May 09 01:22:49 2016
All,Up,Get8,Mon May 09 07:41:46 2016
All,Up,Get8,Tue May 10 17:11:36 2016
All,Up,Get8,Wed May 11 09:37:37 2016
All,Up,Get8,Wed May 11 12:23:14 2016
All,Up,Get8,Thu May 12 15:29:20 2016
All,Up,Get8,Fri May 13 07:40:26 2016
All,Up,Get8,Sun May 15 07:41:50 2016
All,Up,Get8,Tue May 17 11:46:05 2016
All,Up,Get8,Wed May 18 07:43:11 2016
All,Up,Get8,Thu May 19 07:41:28 2016
All,Up,Get8,Fri May 20 20:46:35 2016
All,Up,Get8,Sun May 22 16:49:46 2016
All,Up,Get8,Mon May 23 09:47:26 2016
All,Up,Get8,Tue May 24 17:21:05 2016
All,Up,Get8,Thu May 26 12:39:11 2016
All,Up,Get8,Fri May 27 19:42:24 2016
All,Up,Get8,Sat May 28 19:41:46 2016
All,Up,Get8,Sun May 29 19:38:49 2016
All,Up,Get8,Tue May 31 17:15:10 2016
All,Up,Get8,Wed Jun 01 19:41:24 2016
All,Up,Get8,Thu Jun 02 19:42:23 2016
All,Up,Get8,Sun Jun 05 09:47:42 2016
All,Up,Get8,Tue Jun 07 07:40:48 2016
All,Up,Get8,Wed Jun 08 07:41:55 2016
All,Up,Get8,Wed Jun 08 21:31:57 2016
All,Up,Get8,Wed Jun 08 21:31:58 2016
All,Up,Get8,Fri Jun 10 07:36:54 2016
All,Up,Get8,Sat Jun 11 07:31:04 2016
All,Up,Get8,Sun Jun 12 07:35:38 2016
All,Up,Get8,Tue Jun 14 07:48:27 2016
All,Up,Get8,Wed Jun 15 14:05:20 2016
All,Up,Get8,Wed Jun 15 21:06:04 2016
All,Up,Get8,Thu Jun 16 01:00:39 2016
All,Up,Get8,Fri Jun 17 02:05:50 2016
All,Up,Get8,Tue Jun 21 19:36:14 2016
All,Up,Get8,Thu Jun 23 07:46:09 2016
All,Up,Get8,Fri Jun 24 01:09:22 2016
All,Up,Get8,Fri Jun 24 07:45:51 2016
All,Up,Get8,Sat Jun 25 07:44:09 2016
All,Up,Get8,Sun Jun 26 00:31:14 2016
All,Up,Get8,Wed Jun 29 19:44:27 2016
All,Up,Get8,Thu Jun 30 15:56:06 2016
All,Up,Get8,Fri Jul 01 15:04:16 2016
All,Up,Get8,Mon Jul 04 07:45:45 2016
All,Up,Get8,Mon Jul 04 23:52:35 2016
All,Up,Get8,Wed Jul 06 11:55:56 2016
All,Up,Get8,Thu Jul 07 06:59:05 2016
All,Up,Get8,Thu Jul 07 17:47:27 2016
All,Up,Get8,Fri Jul 08 19:46:03 2016
All,Up,Get8,Sat Jul 09 19:36:42 2016
All,Up,Get8,Sun Jul 10 17:37:54 2016
All,Up,Get8,Mon Jul 11 19:15:29 2016
All,Up,Get8,Tue Jul 12 08:55:27 2016
All,Up,Get8,Thu Jul 14 01:09:53 2016
All,Up,Get8,Thu Jul 14 07:42:29 2016
All,Up,Get8,Fri Jul 15 07:41:39 2016
All,Up,Get8,Fri Jul 15 18:40:33 2016
All,Up,Get8,Sat Jul 16 12:46:25 2016
All,Up,Get8,Sat Jul 16 16:24:50 2016
All,Up,Get8,Sun Jul 17 03:46:50 2016
All,Up,Get8,Mon Jul 18 19:44:07 2016
All,Up,Get8,Tue Jul 19 13:24:03 2016
All,Up,Get8,Wed Jul 20 17:53:04 2016
All,Up,Get8,Thu Jul 21 01:06:12 2016
All,Up,Get8,Fri Jul 22 11:00:21 2016
All,Up,Get8,Fri Jul 22 19:39:30 2016
All,Up,Get8,Sat Jul 23 11:05:06 2016
All,Up,Get8,Sat Jul 23 19:40:04 2016
All,Up,Get8,Sun Jul 24 11:07:07 2016
All,Up,Get8,Sun Jul 24 13:18:19 2016
All,Up,Get8,Sun Jul 24 19:44:32 2016
All,Up,Get8,Mon Jul 25 13:01:16 2016
All,Up,Get8,Wed Jul 27 15:42:10 2016
All,Up,Get8,Wed Jul 27 19:33:45 2016
All,Up,Get8,Wed Jul 27 19:39:32 2016
All,Up,Get8,Thu Jul 28 12:57:21 2016
All,Up,Get8,Sun Jul 31 11:02:36 2016
All,Up,Get8,Sun Jul 31 12:14:19 2016
All,Up,Get8,Sun Jul 31 21:39:12 2016
All,Up,Get8,Mon Aug 01 07:39:54 2016
All,Up,Get8,Tue Aug 02 07:32:30 2016
All,Up,Get8,Thu Aug 04 23:58:44 2016
All,Up,Get8,Sat Aug 06 07:36:44 2016
All,Up,Get8,Sun Aug 07 02:10:05 2016
All,Up,Get8,Sun Aug 07 07:37:57 2016
All,Up,Get8,Sun Aug 07 23:57:45 2016
All,Up,Get8,Tue Aug 09 18:11:24 2016
All,Up,Get8,Wed Aug 10 00:07:03 2016
All,Up,Get8,Wed Aug 10 07:39:06 2016
All,Up,Get8,Thu Aug 11 00:37:32 2016
All,Up,Get8,Thu Aug 11 23:28:26 2016
All,Up,Get8,Fri Aug 12 07:38:46 2016
All,Up,Get8,Fri Aug 12 07:49:52 2016
All,Up,Get8,Sun Aug 14 00:20:07 2016
All,Up,Get8,Mon Aug 15 19:43:20 2016
All,Up,Get8,Tue Aug 16 12:26:41 2016
All,Up,Get8,Fri Aug 19 00:09:02 2016
All,Up,Get8,Fri Aug 19 12:16:56 2016
All,Up,Get8,Fri Aug 19 17:08:10 2016
All,Up,Get8,Fri Aug 19 19:39:31 2016
All,Up,Get8,Sat Aug 20 09:47:18 2016
All,Up,Get8,Sat Aug 20 19:40:02 2016
All,Up,Get8,Sun Aug 21 11:12:43 2016
All,Up,Get8,Sun Aug 21 19:36:54 2016
All,Up,Get8,Tue Aug 23 00:25:21 2016
All,Up,Get8,Tue Aug 23 14:17:17 2016
All,Up,Get8,Tue Aug 23 17:19:15 2016
All,Up,Get8,Wed Aug 24 19:31:33 2016
All,Up,Get8,Thu Aug 25 19:35:19 2016
All,Up,Get8,Sat Aug 27 18:51:27 2016
All,Up,Get8,Sun Aug 28 03:26:24 2016
All,Up,Get8,Sun Aug 28 13:34:25 2016
All,Up,Get8,Sun Aug 28 15:01:12 2016
All,Up,Get8,Mon Aug 29 01:35:12 2016
All,Up,Get8,Mon Aug 29 07:39:55 2016
All,Up,Get8,Tue Aug 30 00:10:14 2016
All,Up,Get8,Tue Aug 30 07:47:54 2016
All,Up,Get8,Fri Sep 02 02:19:37 2016
All,Up,Get8,Fri Sep 02 07:41:06 2016
All,Up,Get8,Sat Sep 03 00:34:56 2016
All,Up,Get8,Sat Sep 03 07:40:00 2016
All,Up,Get8,Sat Sep 03 23:40:06 2016
All,Up,Get8,Tue Sep 06 13:23:05 2016
All,Up,Get8,Wed Sep 07 01:35:34 2016
All,Up,Get8,Thu Sep 08 12:36:19 2016
All,Up,Get8,Fri Sep 09 17:44:25 2016
All,Up,Get8,Mon Sep 12 19:40:54 2016
All,Up,Get8,Tue Sep 13 12:38:15 2016
All,Up,Get8,Tue Sep 13 17:22:29 2016
All,Up,Get8,Fri Sep 16 19:45:40 2016
All,Up,Get8,Sat Sep 17 19:44:56 2016
All,Up,Get8,Sun Sep 18 19:38:13 2016
All,Up,Get8,Tue Sep 20 17:22:44 2016
All,Up,Get8,Wed Sep 21 19:36:47 2016
All,Up,Get8,Thu Sep 22 10:21:42 2016
All,Up,Get8,Thu Sep 22 19:35:54 2016
All,Up,Get8,Sat Sep 24 03:45:23 2016
All,Up,Get8,Sat Sep 24 07:40:34 2016
All,Up,Get8,Sat Sep 24 21:57:48 2016
All,Up,Get8,Sun Sep 25 08:09:24 2016
All,Up,Get8,Tue Sep 27 13:39:40 2016
All,Up,Get8,Thu Sep 29 15:38:54 2016
All,Up,Get8,Fri Sep 30 19:48:03 2016
All,Up,Get8,Sun Oct 02 19:37:10 2016
All,Up,Get8,Tue Oct 04 17:18:32 2016
All,Up,Get8,Wed Oct 05 01:24:41 2016
All,Up,Get8,Wed Oct 05 07:45:15 2016
All,Up,Get8,Thu Oct 06 07:44:53 2016
All,Up,Get8,Fri Oct 07 17:25:56 2016
All,Up,Get8,Sat Oct 08 07:39:07 2016
All,Up,Get8,Mon Oct 10 14:41:13 2016
All,Up,Get8,Tue Oct 11 10:57:34 2016
All,Up,Get8,Fri Oct 14 15:34:58 2016
All,Up,Get8,Sat Oct 15 19:44:30 2016
All,Up,Get8,Sun Oct 16 10:38:55 2016
All,Up,Get8,Tue Oct 18 17:20:45 2016
All,Up,Get8,Wed Oct 19 01:19:28 2016
All,Up,Get8,Thu Oct 20 00:10:11 2016
All,Up,Get8,Thu Oct 20 07:40:26 2016
All,Up,Get8,Fri Oct 21 00:30:21 2016
All,Up,Get8,Tue Oct 25 01:02:25 2016
All,Up,Get8,Fri Oct 28 00:25:51 2016
All,Up,Get8,Sat Oct 29 00:32:42 2016
All,Up,Get8,Sat Oct 29 07:51:23 2016
All,Up,Get8,Sat Oct 29 23:26:03 2016
All,Up,Get8,Tue Nov 01 14:57:22 2016
All,Up,Get8,Wed Nov 02 00:44:20 2016
All,Up,Get8,Thu Nov 03 00:15:17 2016
All,Up,Get8,Sat Nov 05 00:45:25 2016
All,Up,Get8,Sun Nov 06 02:18:08 2016
All,Up,Get8,Sun Nov 06 14:45:57 2016
All,Up,Get8,Tue Nov 08 17:39:56 2016
All,Up,Get8,Thu Nov 10 03:14:35 2016
All,Up,Get8,Fri Nov 11 07:51:47 2016
All,Up,Get8,Wed Nov 16 18:58:35 2016
All,Up,Get8,Thu Nov 17 19:50:33 2016
All,Up,Get8,Fri Nov 18 18:13:11 2016
All,Up,Get8,Mon Nov 21 01:40:35 2016
All,Up,Get8,Tue Nov 22 07:39:36 2016
All,Up,Get8,Wed Nov 23 01:49:45 2016
All,Up,Get8,Thu Nov 24 01:36:23 2016
All,Up,Get8,Thu Nov 24 02:05:54 2016
All,Up,Get8,Thu Nov 24 02:06:38 2016
All,Up,Get8,Fri Nov 25 03:24:13 2016
All,Up,Get8,Sat Nov 26 05:15:02 2016
All,Up,Get8,Sun Nov 27 01:34:42 2016
All,Up,Get8,Mon Nov 28 01:42:29 2016
All,Up,Get8,Mon Nov 28 23:12:47 2016
All,Up,Get8,Tue Nov 29 13:11:40 2016
All,Up,Get8,Wed Nov 30 07:46:44 2016
All,Up,Get8,Thu Dec 01 07:49:25 2016
All,Up,Get8,Fri Dec 02 17:41:18 2016
All,Up,Get8,Sat Dec 03 03:46:27 2016
config,Up,Get8,Sat Dec 03 14:01:59 2016
config,Down,artb,Sat Dec 03 14:02:53 2016
config,Up,artb,Sat Dec 03 23:51:52 2016
PDLO,Down,artb,Sun Dec 04 00:02:33 2016
config,Up,artb,Mon Dec 05 16:40:00 2016
All,Up,Get8,Mon Dec 05 17:00:59 2016
All,Up,Get8,Mon Dec 05 17:01:49 2016
All,Up,Get8,Mon Dec 05 17:02:42 2016
All,Up,Get8,Mon Dec 05 17:03:26 2016
All,Up,Get8,Mon Dec 05 17:03:56 2016
All,Up,artb,Mon Dec 05 17:12:56 2016
All,Up,artb,Mon Dec 05 17:13:50 2016
All,Up,artb,Mon Dec 05 17:13:57 2016
All,Up,artb,Mon Dec 05 17:14:23 2016
All,Down,artb,Mon Dec 05 17:16:39 2016
All,Up,artb,Mon Dec 05 19:21:56 2016
All,Down,Get8,Mon Dec 05 19:24:26 2016
All,Up,Get8,Mon Dec 05 19:47:56 2016
All,Up,Get8,Tue Dec 06 11:05:47 2016
All,Down,artb,Tue Dec 06 16:17:47 2016
All,Down,artb,Tue Dec 06 16:19:19 2016
All,Down,artb,Tue Dec 06 16:19:33 2016
All,Down,artb,Tue Dec 06 16:19:55 2016
All,Down,artb,Tue Dec 06 16:23:05 2016
All,Down,artb,Tue Dec 06 16:57:23 2016
All,Down,artb,Tue Dec 06 17:03:46 2016
All,Down,artb,Tue Dec 06 17:04:23 2016
All,Down,artb,Tue Dec 06 17:10:28 2016
All,Down,artb,Thu Dec 08 02:26:21 2016
All,Down,Get8,Thu Dec 08 02:51:11 2016
All,Down,Get8,Thu Dec 08 02:52:27 2016
All,Up,Get8,Thu Dec 08 02:54:08 2016
config,Up,Get8,Thu Dec 08 02:55:17 2016
All,Up,Get8,Thu Dec 08 02:55:27 2016
All,Up,Get8,Thu Dec 08 02:57:51 2016
All,Up,Get8,Thu Dec 08 07:46:11 2016
config,Up,Pi,Thu Dec 8 20:36:42 JST 2016
config,Up,Pi,Thu Dec 8 20:40:15 JST 2016
config,Up,Pi,Thu Dec 8 20:43:39 JST 2016
config,Up,Pi,Thu Dec 8 20:47:20 JST 2016
All,Down,artb,Fri Dec 09 17:34:41 2016
All,Down,Get8,Fri Dec 09 17:35:10 2016
All,Down,Get8,Fri Dec 09 17:51:24 2016
All,Down,Get8,Fri Dec 09 17:53:19 2016
All,Up,Get8,Fri Dec 09 18:44:36 2016
All,Down,artb,Fri Dec 09 18:55:28 2016
All,Up,Get8,Fri Dec 09 19:50:20 2016
